Product ID,Category,Price,Final_Price
TEC-AC-10003038,Technology,53.7,63.366
TEC-PH-10001530,Technology,1022.97,1207.1046
TEC-AC-10000892,Technology,360.0,424.79999999999995
TEC-PH-10002555,Technology,517.9,611.122
TEC-CO-10001046,Technology,2799.96,3303.9528
TEC-AC-10002800,Technology,119.976,141.57168
TEC-PH-10002350,Technology,83.97,99.0846
TEC-AC-10000397,Technology,104.97,123.8646
TEC-PH-10004531,Technology,140.736,166.06847999999997
TEC-AC-10004001,Technology,214.95,253.64099999999996
TEC-PH-10003589,Technology,43.176,50.94768
TEC-PH-10002834,Technology,539.97,637.1646
TEC-AC-10002402,Technology,127.984,151.02112
TEC-PH-10000526,Technology,671.93,792.8773999999999
TEC-PH-10001557,Technology,479.95,566.341
TEC-MA-10001972,Technology,837.6,988.3679999999999
TEC-PH-10002496,Technology,249.584,294.50912
TEC-PH-10002200,Technology,258.528,305.06304
TEC-AC-10001142,Technology,395.0,466.09999999999997
TEC-PH-10004977,Technology,627.168,740.05824
TEC-PH-10004908,Technology,67.992,80.23056
TEC-AC-10004568,Technology,44.784,52.845119999999994
TEC-AC-10003628,Technology,119.96,141.5528
TEC-PH-10002923,Technology,88.776,104.75567999999998
TEC-AC-10002049,Technology,2025.36,2389.9248
TEC-MA-10000418,Technology,1799.994,2123.9929199999997
TEC-PH-10004908,Technology,101.988,120.34584
TEC-AC-10001266,Technology,26.0,30.68
TEC-AC-10001314,Technology,119.976,141.57168
TEC-PH-10001299,Technology,239.984,283.18112
TEC-AC-10003280,Technology,47.984,56.62112
TEC-AC-10004666,Technology,826.62,975.4115999999999
TEC-PH-10004700,Technology,69.93,82.51740000000001
TEC-PH-10002115,Technology,65.99,77.86819999999999
TEC-PH-10000702,Technology,29.97,35.364599999999996
TEC-PH-10001644,Technology,95.968,113.24224
TEC-PH-10002103,Technology,601.536,709.8124799999999
TEC-AC-10004209,Technology,10.99,12.9682
TEC-AC-10000420,Technology,349.95,412.941
TEC-PH-10002726,Technology,377.928,445.95504
TEC-AC-10002800,Technology,149.97,176.9646
TEC-PH-10002200,Technology,430.88,508.43839999999994
TEC-AC-10000892,Technology,90.0,106.19999999999999
TEC-PH-10001760,Technology,318.4,375.71199999999993
TEC-PH-10001557,Technology,230.376,271.84368
TEC-AC-10003038,Technology,7.16,8.4488
TEC-PH-10003095,Technology,122.92,145.0456
TEC-PH-10004912,Technology,219.8,259.364
TEC-AC-10004510,Technology,49.08,57.91439999999999
TEC-PH-10002085,Technology,105.584,124.58912
TEC-PH-10001536,Technology,27.184,32.07712
TEC-PH-10001580,Technology,107.984,127.42111999999999
TEC-AC-10001314,Technology,99.98,117.9764
TEC-PH-10002660,Technology,135.98,160.45639999999997
TEC-PH-10003171,Technology,44.95,53.041000000000004
TEC-AC-10003709,Technology,2.97,3.5046
TEC-AC-10003709,Technology,7.92,9.3456
TEC-CO-10001046,Technology,3359.952,3964.74336
TEC-PH-10001615,Technology,28.99,34.2082
TEC-AC-10001109,Technology,47.984,56.62112
TEC-PH-10001530,Technology,494.376,583.3636799999999
TEC-AC-10001552,Technology,248.85,293.643
TEC-AC-10003399,Technology,36.24,42.7632
TEC-MA-10002428,Technology,1704.89,2011.7702
TEC-MA-10000488,Technology,1919.976,2265.57168
TEC-PH-10001128,Technology,539.964,637.15752
TEC-PH-10002468,Technology,217.584,256.74912
TEC-PH-10000576,Technology,328.776,387.95568
TEC-AC-10003628,Technology,47.984,56.62112
TEC-PH-10003505,Technology,148.48,175.20639999999997
TEC-PH-10004959,Technology,241.176,284.58768
TEC-AC-10000474,Technology,227.976,269.01168
TEC-PH-10003095,Technology,52.68,62.1624
TEC-PH-10004667,Technology,431.968,509.72224
TEC-PH-10000011,Technology,59.97,70.7646
TEC-AC-10003280,Technology,89.97,106.1646
TEC-PH-10002726,Technology,83.984,99.10112
TEC-PH-10000895,Technology,359.98,424.7764
TEC-AC-10004510,Technology,26.176,30.887679999999996
TEC-AC-10003832,Technology,1287.45,1519.191
TEC-PH-10000376,Technology,39.96,47.1528
TEC-PH-10004586,Technology,1799.75,2123.705
TEC-PH-10004447,Technology,222.384,262.41312
TEC-PH-10001530,Technology,1091.168,1287.5782399999998
TEC-PH-10000038,Technology,219.168,258.61824
TEC-PH-10002923,Technology,36.99,43.6482
TEC-AC-10002217,Technology,131.6,155.28799999999998
TEC-MA-10001972,Technology,558.4,658.9119999999999
TEC-PH-10002415,Technology,471.92,556.8656
TEC-AC-10001109,Technology,71.976,84.93168
TEC-AC-10003628,Technology,47.984,56.62112
TEC-PH-10003012,Technology,492.768,581.46624
TEC-AC-10001990,Technology,47.992,56.630559999999996
TEC-AC-10003614,Technology,18.544,21.88192
TEC-AC-10002926,Technology,99.98,117.9764
TEC-AC-10004633,Technology,34.95,41.241
TEC-AC-10001635,Technology,92.52,109.1736
TEC-PH-10000455,Technology,579.95,684.341
TEC-PH-10002890,Technology,36.192,42.706559999999996
TEC-AC-10002305,Technology,72.0,84.96
TEC-AC-10000990,Technology,655.9,773.962
TEC-AC-10000420,Technology,209.97,247.76459999999997
TEC-AC-10001714,Technology,95.736,112.96848
TEC-PH-10000369,Technology,201.584,237.86911999999998
TEC-MA-10001972,Technology,418.8,494.18399999999997
TEC-AC-10002323,Technology,66.3,78.234
TEC-PH-10002350,Technology,44.784,52.845119999999994
TEC-PH-10001580,Technology,404.94,477.82919999999996
TEC-AC-10002345,Technology,116.0,136.88
TEC-PH-10004120,Technology,657.552,775.91136
TEC-AC-10001838,Technology,599.97,707.9646
TEC-PH-10000148,Technology,38.97,45.98459999999999
TEC-PH-10004833,Technology,38.24,45.1232
TEC-AC-10001465,Technology,87.168,102.85824
TEC-MA-10002859,Technology,287.968,339.80224
TEC-PH-10001254,Technology,812.736,959.02848
TEC-PH-10003484,Technology,604.752,713.6073599999999
TEC-AC-10004975,Technology,439.8,518.9639999999999
TEC-AC-10003628,Technology,59.98,70.7764
TEC-MA-10001148,Technology,2395.2,2826.336
TEC-AC-10002049,Technology,1687.8,1991.6039999999998
TEC-PH-10000702,Technology,7.992,9.43056
TEC-PH-10002885,Technology,1169.694,1380.2389199999998
TEC-AC-10002134,Technology,64.704,76.35071999999998
TEC-PH-10002549,Technology,135.516,159.90887999999998
TEC-AC-10001990,Technology,431.928,509.67503999999997
TEC-AC-10004864,Technology,58.416,68.93087999999999
TEC-AC-10000171,Technology,36.784,43.40512
TEC-PH-10002185,Technology,5.56,6.5607999999999995
TEC-PH-10004071,Technology,63.936,75.44448
TEC-AC-10001465,Technology,36.32,42.8576
TEC-PH-10000376,Technology,41.958,49.510439999999996
TEC-AC-10002550,Technology,178.92,211.12559999999996
TEC-AC-10004859,Technology,104.88,123.7584
TEC-AC-10002558,Technology,9.096,10.733279999999999
TEC-PH-10003484,Technology,377.97,446.0046
TEC-AC-10003590,Technology,258.9,305.50199999999995
TEC-PH-10003095,Technology,52.68,62.1624
TEC-AC-10004227,Technology,103.92,122.62559999999999
TEC-MA-10002428,Technology,464.97,548.6646
TEC-MA-10000597,Technology,59.994,70.79292
TEC-CO-10001571,Technology,439.992,519.19056
TEC-PH-10004531,Technology,87.96,103.79279999999999
TEC-AC-10004114,Technology,163.96,193.4728
TEC-CO-10004202,Technology,899.97,1061.9646
TEC-AC-10003709,Technology,5.544,6.541919999999999
TEC-AC-10000521,Technology,11.54,13.617199999999999
TEC-AC-10002926,Technology,249.95,294.941
TEC-PH-10000730,Technology,499.99,589.9882
TEC-PH-10000895,Technology,1259.93,1486.7174
TEC-PH-10000673,Technology,129.98,153.3764
TEC-PH-10003988,Technology,10.9,12.862
TEC-AC-10001109,Technology,59.98,70.7764
TEC-CO-10001571,Technology,879.984,1038.38112
TEC-PH-10004896,Technology,119.96,141.5528
TEC-AC-10000023,Technology,62.91,74.23379999999999
TEC-AC-10002001,Technology,383.976,453.09168
TEC-AC-10001874,Technology,335.944,396.41392
TEC-PH-10002564,Technology,71.976,84.93168
TEC-PH-10000038,Technology,273.96,323.27279999999996
TEC-PH-10003072,Technology,269.982,318.57876
TEC-AC-10003590,Technology,41.424,48.88032
TEC-PH-10002483,Technology,1359.96,1604.7528
TEC-AC-10002473,Technology,22.704,26.79072
TEC-PH-10000441,Technology,100.792,118.93455999999999
TEC-PH-10002824,Technology,823.96,972.2728
TEC-PH-10003187,Technology,59.97,70.7646
TEC-CO-10001571,Technology,879.984,1038.38112
TEC-PH-10000560,Technology,1049.97,1238.9646
TEC-PH-10001363,Technology,911.984,1076.14112
TEC-AC-10004814,Technology,170.97,201.7446
TEC-AC-10004633,Technology,34.95,41.241
TEC-PH-10002824,Technology,823.96,972.2728
TEC-AC-10001539,Technology,447.944,528.57392
TEC-PH-10002789,Technology,124.792,147.25456
TEC-AC-10002842,Technology,238.0,280.84
TEC-AC-10003590,Technology,155.34,183.3012
TEC-AC-10000710,Technology,148.32,175.0176
TEC-PH-10002660,Technology,108.784,128.36512
TEC-PH-10003171,Technology,134.85,159.123
TEC-PH-10001425,Technology,239.97,283.1646
TEC-AC-10003033,Technology,659.9,778.6819999999999
TEC-AC-10000420,Technology,559.92,660.7055999999999
TEC-AC-10004901,Technology,279.944,330.33392
TEC-AC-10002331,Technology,48.9,57.702
TEC-AC-10002567,Technology,127.984,151.02112
TEC-AC-10001090,Technology,47.984,56.62112
TEC-PH-10000347,Technology,14.85,17.523
TEC-PH-10002844,Technology,41.988,49.54584
TEC-PH-10001619,Technology,470.376,555.04368
TEC-PH-10001299,Technology,359.976,424.77168
TEC-AC-10001109,Technology,47.984,56.62112
TEC-PH-10003484,Technology,201.584,237.86911999999998
TEC-PH-10003535,Technology,159.984,188.78112
TEC-PH-10002564,Technology,149.95,176.94099999999997
TEC-PH-10003800,Technology,84.784,100.04512
TEC-CO-10003763,Technology,2799.96,3303.9528
TEC-PH-10003012,Technology,769.95,908.541
TEC-AC-10002942,Technology,345.0,407.09999999999997
TEC-MA-10001016,Technology,287.91,339.73380000000003
TEC-AC-10001553,Technology,101.94,120.2892
TEC-AC-10004568,Technology,251.91,297.25379999999996
TEC-PH-10004093,Technology,82.782,97.68275999999999
TEC-PH-10003215,Technology,95.84,113.0912
TEC-PH-10001557,Technology,153.584,181.22912
TEC-MA-10003183,Technology,479.97,566.3646
TEC-AC-10003063,Technology,100.0,118.0
TEC-AC-10002567,Technology,383.952,453.06336
TEC-MA-10003183,Technology,767.952,906.18336
TEC-PH-10001425,Technology,191.976,226.53168
TEC-AC-10001990,Technology,599.9,707.882
TEC-PH-10004774,Technology,72.744,85.83792
TEC-AC-10002473,Technology,68.112,80.37216
TEC-AC-10002800,Technology,39.992,47.19056
TEC-PH-10004434,Technology,978.84,1155.0312
TEC-CO-10002095,Technology,999.98,1179.9764
TEC-PH-10004120,Technology,821.94,969.8892
TEC-PH-10002293,Technology,47.976,56.61167999999999
TEC-PH-10002275,Technology,302.384,356.81312
TEC-MA-10000864,Technology,3080.0,3634.3999999999996
TEC-AC-10003289,Technology,79.96,94.35279999999999
TEC-PH-10001619,Technology,587.97,693.8046
TEC-PH-10000439,Technology,159.96,188.7528
TEC-PH-10002923,Technology,73.98,87.2964
TEC-PH-10001750,Technology,158.376,186.88368
TEC-AC-10000199,Technology,19.04,22.4672
TEC-MA-10001127,Technology,2624.985,3097.4823
TEC-MA-10000029,Technology,209.97,247.76459999999997
TEC-AC-10002942,Technology,55.2,65.136
TEC-AC-10003280,Technology,47.984,56.62112
TEC-PH-10002834,Technology,539.97,637.1646
TEC-AC-10003027,Technology,169.064,199.49551999999997
TEC-PH-10003273,Technology,629.95,743.341
TEC-AC-10001539,Technology,319.96,377.55279999999993
TEC-AC-10004510,Technology,98.16,115.82879999999999
TEC-CO-10004722,Technology,10499.97,12389.9646
TEC-PH-10001254,Technology,304.776,359.63568
TEC-CO-10002095,Technology,799.984,943.98112
TEC-MA-10000418,Technology,4799.984,5663.98112
TEC-MA-10001570,Technology,385.8,455.24399999999997
TEC-PH-10001448,Technology,149.97,176.9646
TEC-AC-10002323,Technology,66.3,78.234
TEC-PH-10004897,Technology,55.944,66.01392
TEC-PH-10004924,Technology,11.824,13.952319999999999
TEC-AC-10002006,Technology,63.96,75.47279999999999
TEC-AC-10004001,Technology,171.96,202.9128
TEC-PH-10004071,Technology,71.928,84.87504
TEC-MA-10001047,Technology,9099.93,10737.9174
TEC-CO-10001571,Technology,439.992,519.19056
TEC-PH-10004896,Technology,53.982,63.69875999999999
TEC-PH-10001459,Technology,4367.896,5154.1172799999995
TEC-PH-10000526,Technology,383.96,453.0728
TEC-PH-10001079,Technology,666.344,786.28592
TEC-MA-10003246,Technology,447.968,528.6022399999999
TEC-PH-10004897,Technology,23.976,28.291679999999996
TEC-PH-10002834,Technology,323.982,382.29876
TEC-AC-10003280,Technology,71.976,84.93168
TEC-AC-10001998,Technology,19.99,23.588199999999997
TEC-AC-10003237,Technology,50.88,60.0384
TEC-AC-10000158,Technology,107.97,127.40459999999999
TEC-PH-10000038,Technology,657.504,775.8547199999999
TEC-AC-10001552,Technology,99.54,117.4572
TEC-AC-10002926,Technology,199.96,235.9528
TEC-AC-10003441,Technology,27.12,32.001599999999996
TEC-PH-10003215,Technology,95.84,113.0912
TEC-PH-10003875,Technology,29.16,34.4088
TEC-AC-10002550,Technology,159.75,188.505
TEC-PH-10001557,Technology,153.584,181.22912
TEC-PH-10001459,Technology,1259.97,1486.7646
TEC-PH-10000923,Technology,59.96,70.7528
TEC-PH-10002549,Technology,361.376,426.42367999999993
TEC-AC-10002345,Technology,34.8,41.06399999999999
TEC-PH-10003963,Technology,617.97,729.2046
TEC-PH-10004586,Technology,575.92,679.5855999999999
TEC-PH-10002185,Technology,34.75,41.004999999999995
TEC-PH-10002350,Technology,55.98,66.0564
TEC-AC-10004975,Technology,109.95,129.74099999999999
TEC-AC-10003657,Technology,54.384,64.17312
TEC-AC-10004571,Technology,239.976,283.17168
TEC-CO-10001571,Technology,659.988,778.78584
TEC-PH-10000213,Technology,173.656,204.91407999999998
TEC-AC-10004708,Technology,62.85,74.163
TEC-PH-10001530,Technology,818.376,965.6836799999999
TEC-AC-10001284,Technology,62.31,73.5258
TEC-PH-10004536,Technology,269.98,318.5764
TEC-AC-10004864,Technology,116.832,137.86175999999998
TEC-PH-10003800,Technology,105.98,125.0564
TEC-PH-10003505,Technology,148.48,175.20639999999997
TEC-PH-10000526,Technology,537.544,634.30192
TEC-PH-10003963,Technology,659.168,777.81824
TEC-PH-10000193,Technology,110.352,130.21536
TEC-CO-10004202,Technology,479.984,566.3811199999999
TEC-PH-10002103,Technology,657.93,776.3573999999999
TEC-AC-10004469,Technology,239.7,282.84599999999995
TEC-PH-10002275,Technology,302.384,356.81312
TEC-AC-10003628,Technology,167.944,198.17391999999998
TEC-PH-10004093,Technology,45.99,54.2682
TEC-AC-10000109,Technology,134.376,158.56368
TEC-PH-10002415,Technology,589.9,696.0819999999999
TEC-CO-10001449,Technology,2879.952,3398.3433600000003
TEC-CO-10001943,Technology,1599.92,1887.9056
TEC-MA-10001972,Technology,558.4,658.9119999999999
TEC-AC-10001542,Technology,27.552,32.511359999999996
TEC-AC-10002335,Technology,69.98,82.5764
TEC-PH-10004042,Technology,635.96,750.4328
TEC-PH-10001079,Technology,118.99,140.4082
TEC-AC-10004877,Technology,82.8,97.704
TEC-PH-10003811,Technology,863.928,1019.43504
TEC-PH-10001305,Technology,440.91,520.2738
TEC-AC-10003628,Technology,71.976,84.93168
TEC-AC-10001284,Technology,62.31,73.5258
TEC-PH-10002200,Technology,344.704,406.75072
TEC-PH-10000441,Technology,201.584,237.86911999999998
TEC-AC-10000487,Technology,15.576,18.37968
TEC-AC-10003116,Technology,53.25,62.834999999999994
TEC-AC-10003657,Technology,67.98,80.21640000000001
TEC-MA-10001972,Technology,837.6,988.3679999999999
TEC-PH-10000169,Technology,40.68,48.002399999999994
TEC-AC-10002018,Technology,22.368,26.394239999999996
TEC-PH-10000984,Technology,783.96,925.0728
TEC-AC-10002473,Technology,113.52,133.9536
TEC-PH-10001809,Technology,359.88,424.6584
TEC-PH-10000486,Technology,742.336,875.9564799999999
TEC-PH-10004447,Technology,222.384,262.41312
TEC-AC-10004396,Technology,58.08,68.53439999999999
TEC-PH-10003988,Technology,43.6,51.448
TEC-PH-10003885,Technology,39.594,46.72092
TEC-PH-10004345,Technology,239.9,283.082
TEC-CO-10004115,Technology,1199.976,1415.97168
TEC-AC-10002402,Technology,383.952,453.06336
TEC-MA-10000752,Technology,30.345,35.8071
TEC-PH-10001700,Technology,158.376,186.88368
TEC-PH-10002115,Technology,263.96,311.47279999999995
TEC-PH-10001835,Technology,758.352,894.8553599999999
TEC-PH-10001425,Technology,239.97,283.1646
TEC-PH-10003437,Technology,89.988,106.18584
TEC-AC-10001267,Technology,119.8,141.36399999999998
TEC-AC-10004145,Technology,2249.91,2654.8938
TEC-AC-10003441,Technology,101.7,120.006
TEC-PH-10004875,Technology,9.588,11.313839999999999
TEC-PH-10001924,Technology,111.984,132.14112
TEC-PH-10000455,Technology,231.98,273.73639999999995
TEC-PH-10002890,Technology,90.48,106.7664
TEC-PH-10003356,Technology,16.776,19.795679999999997
TEC-PH-10001527,Technology,85.9,101.362
TEC-PH-10003357,Technology,61.192,72.20656
TEC-PH-10001944,Technology,467.04,551.1072
TEC-PH-10001527,Technology,128.85,152.04299999999998
TEC-AC-10004571,Technology,199.98,235.97639999999998
TEC-AC-10003198,Technology,717.12,846.2016
TEC-PH-10001336,Technology,773.94,913.2492
TEC-AC-10000199,Technology,19.04,22.4672
TEC-PH-10002200,Technology,689.408,813.50144
TEC-PH-10004120,Technology,109.592,129.31856
TEC-AC-10000736,Technology,79.99,94.38819999999998
TEC-AC-10002550,Technology,47.79,56.392199999999995
TEC-MA-10000045,Technology,2321.9,2739.842
TEC-PH-10002680,Technology,791.964,934.51752
TEC-PH-10004522,Technology,210.564,248.46551999999997
TEC-PH-10002584,Technology,1502.376,1772.80368
TEC-AC-10003832,Technology,772.47,911.5146
TEC-AC-10001465,Technology,72.64,85.7152
TEC-AC-10003832,Technology,772.47,911.5146
TEC-PH-10003012,Technology,461.97,545.1246
TEC-AC-10001606,Technology,239.976,283.17168
TEC-AC-10003441,Technology,33.9,40.001999999999995
TEC-AC-10003610,Technology,239.96,283.1528
TEC-PH-10001817,Technology,716.0,844.88
TEC-AC-10004901,Technology,79.984,94.38112
TEC-AC-10003198,Technology,398.4,470.11199999999997
TEC-PH-10000560,Technology,699.98,825.9764
TEC-PH-10000441,Technology,377.97,446.0046
TEC-PH-10004977,Technology,391.98,462.5364
TEC-AC-10002001,Technology,383.976,453.09168
TEC-CO-10001571,Technology,549.99,648.9882
TEC-PH-10001128,Technology,299.98,353.9764
TEC-AC-10004209,Technology,35.168,41.498239999999996
TEC-PH-10000562,Technology,466.158,550.06644
TEC-AC-10001101,Technology,10.312,12.168159999999999
TEC-PH-10000307,Technology,35.04,41.347199999999994
TEC-AC-10004633,Technology,16.776,19.795679999999997
TEC-AC-10000682,Technology,66.36,78.3048
TEC-MA-10002859,Technology,629.93,743.3173999999999
TEC-AC-10002926,Technology,99.98,117.9764
TEC-MA-10003979,Technology,2799.96,3303.9528
TEC-PH-10001536,Technology,16.99,20.048199999999998
TEC-PH-10000526,Technology,287.97,339.8046
TEC-PH-10001819,Technology,107.976,127.41167999999999
TEC-AC-10001956,Technology,119.9,141.482
TEC-PH-10001578,Technology,1214.85,1433.523
TEC-PH-10002584,Technology,1001.584,1181.8691199999998
TEC-PH-10001700,Technology,105.584,124.58912
TEC-PH-10001527,Technology,68.72,81.08959999999999
TEC-PH-10003645,Technology,258.576,305.11968
TEC-PH-10002789,Technology,748.752,883.5273599999999
TEC-AC-10001314,Technology,199.96,235.9528
TEC-AC-10004855,Technology,167.952,198.18336
TEC-PH-10003988,Technology,43.6,51.448
TEC-PH-10000895,Technology,431.976,509.73168
TEC-AC-10002857,Technology,41.72,49.2296
TEC-PH-10003555,Technology,114.95,135.641
TEC-AC-10003628,Technology,59.98,70.7764
TEC-PH-10001918,Technology,333.576,393.61968
TEC-AC-10002345,Technology,43.5,51.33
TEC-AC-10001314,Technology,249.95,294.941
TEC-PH-10000675,Technology,196.776,232.19568
TEC-AC-10002718,Technology,46.688,55.09184
TEC-MA-10003173,Technology,52.44,61.8792
TEC-AC-10004469,Technology,159.8,188.564
TEC-AC-10003038,Technology,44.75,52.805
TEC-AC-10002134,Technology,13.48,15.9064
TEC-PH-10002660,Technology,543.92,641.8255999999999
TEC-AC-10003033,Technology,1979.7,2336.046
TEC-PH-10002583,Technology,39.98,47.176399999999994
TEC-PH-10000149,Technology,31.92,37.6656
TEC-AC-10002018,Technology,13.98,16.4964
TEC-AC-10002637,Technology,899.95,1061.941
TEC-PH-10004922,Technology,267.96,316.1928
TEC-AC-10002550,Technology,31.95,37.701
TEC-PH-10002447,Technology,329.584,388.90912
TEC-AC-10004510,Technology,16.36,19.304799999999997
TEC-PH-10004539,Technology,151.192,178.40656
TEC-PH-10002923,Technology,88.776,104.75567999999998
TEC-AC-10004510,Technology,98.16,115.82879999999999
TEC-MA-10000423,Technology,105.552,124.55136
TEC-PH-10001760,Technology,358.2,422.676
TEC-PH-10000673,Technology,545.916,644.18088
TEC-PH-10001924,Technology,167.976,198.21168
TEC-AC-10004864,Technology,109.53,129.2454
TEC-AC-10000158,Technology,71.98,84.9364
TEC-AC-10000303,Technology,79.98,94.3764
TEC-PH-10002398,Technology,445.96,526.2328
TEC-AC-10003399,Technology,36.24,42.7632
TEC-AC-10004992,Technology,101.34,119.5812
TEC-PH-10003171,Technology,224.75,265.205
TEC-PH-10004188,Technology,39.984,47.18112
TEC-PH-10002103,Technology,150.384,177.45311999999998
TEC-PH-10002789,Technology,280.782,331.32275999999996
TEC-AC-10003289,Technology,31.984,37.74112
TEC-AC-10003870,Technology,1649.95,1946.941
TEC-AC-10000892,Technology,270.0,318.59999999999997
TEC-AC-10003198,Technology,99.6,117.52799999999999
TEC-PH-10003442,Technology,33.0,38.94
TEC-AC-10002800,Technology,249.95,294.941
TEC-AC-10001542,Technology,57.4,67.732
TEC-PH-10001336,Technology,103.192,121.76655999999998
TEC-AC-10002305,Technology,36.0,42.48
TEC-AC-10003610,Technology,239.96,283.1528
TEC-PH-10004897,Technology,23.976,28.291679999999996
TEC-AC-10004469,Technology,63.92,75.4256
TEC-AC-10004708,Technology,41.9,49.44199999999999
TEC-PH-10001817,Technology,859.2,1013.856
TEC-PH-10002185,Technology,11.12,13.121599999999999
TEC-PH-10001795,Technology,239.97,283.1646
TEC-PH-10001527,Technology,128.85,152.04299999999998
TEC-AC-10003870,Technology,1319.96,1557.5528
TEC-AC-10000580,Technology,255.968,302.04224
TEC-PH-10000011,Technology,79.96,94.35279999999999
TEC-PH-10001795,Technology,2479.96,2926.3528
TEC-AC-10001109,Technology,179.94,212.3292
TEC-AC-10003038,Technology,26.85,31.683
TEC-AC-10003174,Technology,323.37,381.5766
TEC-PH-10002807,Technology,126.56,149.3408
TEC-AC-10003447,Technology,139.93,165.1174
TEC-AC-10003832,Technology,79.512,93.82415999999999
TEC-CO-10001449,Technology,2999.95,3539.941
TEC-MA-10002109,Technology,209.986,247.78347999999997
TEC-CO-10001449,Technology,959.984,1132.7811199999999
TEC-PH-10001527,Technology,34.36,40.544799999999995
TEC-PH-10001870,Technology,36.738,43.35084
TEC-PH-10001809,Technology,179.94,212.3292
TEC-PH-10001468,Technology,546.06,644.3507999999999
TEC-PH-10000984,Technology,391.98,462.5364
TEC-PH-10001944,Technology,437.85,516.663
TEC-AC-10003023,Technology,142.488,168.13584
TEC-AC-10003033,Technology,659.9,778.6819999999999
TEC-AC-10002323,Technology,53.04,62.587199999999996
TEC-AC-10002049,Technology,843.9,995.8019999999999
TEC-AC-10002253,Technology,1496.16,1765.4688
TEC-AC-10001908,Technology,499.95,589.9409999999999
TEC-AC-10003063,Technology,100.0,118.0
TEC-AC-10002637,Technology,359.98,424.7764
TEC-AC-10001432,Technology,234.45,276.65099999999995
TEC-AC-10000474,Technology,284.97,336.26460000000003
TEC-AC-10000991,Technology,112.776,133.07567999999998
TEC-PH-10004833,Technology,28.68,33.8424
TEC-AC-10003095,Technology,389.97,460.1646
TEC-PH-10004522,Technology,140.376,165.64368
TEC-PH-10001552,Technology,57.408,67.74144
TEC-AC-10004877,Technology,27.6,32.568
TEC-PH-10001128,Technology,1049.93,1238.9174
TEC-PH-10004667,Technology,134.99,159.2882
TEC-AC-10004855,Technology,139.96,165.1528
TEC-AC-10003033,Technology,263.96,311.47279999999995
TEC-CO-10004115,Technology,2799.944,3303.93392
TEC-PH-10003092,Technology,36.792,43.41456
TEC-PH-10003655,Technology,5.94,7.0092
TEC-AC-10002049,Technology,619.95,731.541
TEC-PH-10003875,Technology,29.16,34.4088
TEC-AC-10000358,Technology,91.176,107.58767999999999
TEC-AC-10002800,Technology,159.968,188.76224
TEC-AC-10004171,Technology,899.91,1061.8937999999998
TEC-PH-10002922,Technology,946.344,1116.68592
TEC-AC-10003023,Technology,178.11,210.1698
TEC-MA-10004679,Technology,532.72,628.6096
TEC-PH-10002496,Technology,249.584,294.50912
TEC-AC-10002473,Technology,68.112,80.37216
TEC-AC-10004877,Technology,16.56,19.540799999999997
TEC-PH-10000923,Technology,74.95,88.441
TEC-CO-10002095,Technology,1999.96,2359.9528
TEC-MA-10000423,Technology,32.985,38.9223
TEC-PH-10004447,Technology,333.576,393.61968
TEC-AC-10003116,Technology,85.2,100.536
TEC-CO-10002313,Technology,599.99,707.9882
TEC-MA-10003329,Technology,71.976,84.93168
TEC-PH-10000895,Technology,575.968,679.6422399999999
TEC-PH-10000376,Technology,15.984,18.86112
TEC-PH-10001795,Technology,1487.976,1755.81168
TEC-AC-10002718,Technology,11.672,13.77296
TEC-PH-10002170,Technology,279.96,330.35279999999995
TEC-AC-10003095,Technology,519.96,613.5528
TEC-AC-10004396,Technology,72.6,85.66799999999999
TEC-PH-10004100,Technology,57.568,67.93024
TEC-PH-10003174,Technology,415.968,490.84224
TEC-CO-10001571,Technology,549.99,648.9882
TEC-AC-10003610,Technology,179.97,212.3646
TEC-AC-10003657,Technology,81.576,96.25967999999999
TEC-PH-10000673,Technology,259.96,306.7528
TEC-AC-10003441,Technology,16.95,20.000999999999998
TEC-PH-10002170,Technology,209.97,247.76459999999997
TEC-AC-10003033,Technology,659.9,778.6819999999999
TEC-PH-10000169,Technology,67.8,80.00399999999999
TEC-AC-10004975,Technology,1099.5,1297.4099999999999
TEC-PH-10001363,Technology,683.988,807.1058400000001
TEC-AC-10002018,Technology,16.776,19.795679999999997
TEC-AC-10003033,Technology,527.92,622.9455999999999
TEC-PH-10001198,Technology,177.48,209.42639999999997
TEC-PH-10002564,Technology,71.976,84.93168
TEC-PH-10003811,Technology,95.992,113.27056
TEC-AC-10001465,Technology,435.84,514.2911999999999
TEC-PH-10001700,Technology,211.168,249.17824
TEC-AC-10002399,Technology,95.1,112.21799999999999
TEC-AC-10004571,Technology,299.97,353.9646
TEC-PH-10001425,Technology,575.928,679.5950399999999
TEC-PH-10003171,Technology,107.88,127.29839999999999
TEC-PH-10004614,Technology,552.0,651.36
TEC-PH-10001700,Technology,369.544,436.06191999999993
TEC-PH-10001527,Technology,128.85,152.04299999999998
TEC-MA-10004002,Technology,2548.56,3007.3008
TEC-PH-10004345,Technology,287.88,339.6984
TEC-PH-10002885,Technology,4158.912,4907.51616
TEC-AC-10000158,Technology,71.98,84.9364
TEC-AC-10004855,Technology,69.98,82.5764
TEC-PH-10003589,Technology,71.96,84.91279999999999
TEC-PH-10001817,Technology,859.2,1013.856
TEC-MA-10001031,Technology,506.28,597.4104
TEC-AC-10004859,Technology,27.968,33.00224
TEC-CO-10004202,Technology,1199.96,1415.9528
